Ticker,Frequency,Fiscal,Period Ending,Total Revenue,Reported Currency,Fiscal_period
CSCI,quarterly,Q3 2022,2022-09-30 00:00:00,"1,860,000",USD,Fiscal year is January - December
CSCI,quarterly,Q2 2022,2022-06-30 00:00:00,"-222,000",USD,Fiscal year is January - December
CSCI,quarterly,Q1 2022,2022-03-31 00:00:00,"1,517,000",USD,Fiscal year is January - December
CSCI,quarterly,Q4 2021,2021-12-31 00:00:00,"956,000",USD,Fiscal year is January - December
CSCI,quarterly,Q3 2021,2021-09-30 00:00:00,"1,052,000",USD,Fiscal year is January - December
CSCI,quarterly,Q2 2021,2021-06-30 00:00:00,"1,584,000",USD,Fiscal year is January - December
CSCI,quarterly,Q1 2021,2021-03-31 00:00:00,"1,668,000",USD,Fiscal year is January - December
CSCI,quarterly,Q4 2020,2020-12-31 00:00:00,"2,366,000",USD,Fiscal year is January - December
CSCI,quarterly,Q3 2020,2020-09-30 00:00:00,"128,000",USD,Fiscal year is January - December
CSCI,quarterly,Q2 2020,2020-06-30 00:00:00,"68,000",USD,Fiscal year is January - December
CSCI,quarterly,Q1 2020,2020-03-31 00:00:00,"1,090,000",USD,Fiscal year is January - December
CSCI,quarterly,Q4 2019,2019-12-31 00:00:00,"18,000",USD,Fiscal year is January - December
CVAC,annual,TTM,2024-06-30 00:00:00,"65,859,000",EUR,Fiscal year is January - December
CVAC,annual,FY 2023,2023-12-31 00:00:00,"53,758,000",EUR,Fiscal year is January - December
CVAC,annual,FY 2022,2022-12-31 00:00:00,"67,420,000",EUR,Fiscal year is January - December
CVAC,annual,FY 2021,2021-12-31 00:00:00,"102,990,000",EUR,Fiscal year is January - December
CVAC,annual,FY 2020,2020-12-31 00:00:00,"48,871,000",EUR,Fiscal year is January - December
CVAC,annual,FY 2019,2019-12-31 00:00:00,"17,416,000",EUR,Fiscal year is January - December
CVAC,quarterly,Q2 2024,2024-06-30 00:00:00,"14,436,000",EUR,Fiscal year is January - December
CVAC,quarterly,Q1 2024,2024-03-31 00:00:00,"12,373,000",EUR,Fiscal year is January - December
CVAC,quarterly,Q4 2023,2023-12-31 00:00:00,"22,567,000",EUR,Fiscal year is January - December
CVAC,quarterly,Q3 2023,2023-09-30 00:00:00,"16,483,000",EUR,Fiscal year is January - December
CVAC,quarterly,Q2 2023,2023-06-30 00:00:00,"7,579,000",EUR,Fiscal year is January - December
CVAC,quarterly,Q1 2023,2023-03-31 00:00:00,"7,129,000",EUR,Fiscal year is January - December
CVAC,quarterly,Q4 2022,2022-12-31 00:00:00,"11,689,000",EUR,Fiscal year is January - December
CVAC,quarterly,Q3 2022,2022-09-30 00:00:00,"11,212,000",EUR,Fiscal year is January - December
CVAC,quarterly,Q2 2022,2022-06-30 00:00:00,"20,146,000",EUR,Fiscal year is January - December
CVAC,quarterly,Q1 2022,2022-03-31 00:00:00,"24,373,000",EUR,Fiscal year is January - December
CVAC,quarterly,Q4 2021,2021-12-31 00:00:00,"41,225,000",EUR,Fiscal year is January - December
CVAC,quarterly,Q3 2021,2021-09-30 00:00:00,"29,340,000",EUR,Fiscal year is January - December
CVAC,quarterly,Q2 2021,2021-06-30 00:00:00,"22,395,000",EUR,Fiscal year is January - December
CVAC,quarterly,Q1 2021,2021-03-31 00:00:00,"10,030,000",EUR,Fiscal year is January - December
CVAC,quarterly,Q4 2020,2020-12-31 00:00:00,"6,041,000",EUR,Fiscal year is January - December
CVAC,quarterly,Q3 2020,2020-09-30 00:00:00,"5,162,000",EUR,Fiscal year is January - December
CVAC,quarterly,Q2 2020,2020-06-30 00:00:00,"34,549,000",EUR,Fiscal year is January - December
CVAC,quarterly,Q1 2020,2020-03-31 00:00:00,"3,119,000",EUR,Fiscal year is January - December
CVAC,quarterly,Q4 2019,2019-12-31 00:00:00,"6,816,000",EUR,Fiscal year is January - December
CVAC,quarterly,Q3 2019,2019-09-30 00:00:00,"1,096,000",EUR,Fiscal year is January - December
CYBN,annual,TTM,2024-09-30 00:00:00,-,CAD,Fiscal year is April - March
CYBN,annual,FY 2024,2024-03-31 00:00:00,-,CAD,Fiscal year is April - March
CYBN,annual,FY 2023,2023-03-31 00:00:00,-,CAD,Fiscal year is April - March
CYBN,annual,FY 2022,2022-03-31 00:00:00,-,CAD,Fiscal year is April - March
CYBN,annual,FY 2021,2021-03-31 00:00:00,"864,000",CAD,Fiscal year is April - March
CYBN,annual,FY 2020,2020-03-31 00:00:00,-,CAD,Fiscal year is April - March
CYBN,quarterly,Q2 2025,2024-09-30 00:00:00,-,CAD,Fiscal year is April - March
CYBN,quarterly,Q1 2025,2024-06-30 00:00:00,-,CAD,Fiscal year is April - March
CYBN,quarterly,Q4 2024,2024-03-31 00:00:00,-,CAD,Fiscal year is April - March
CYBN,quarterly,Q3 2024,2023-12-31 00:00:00,-,CAD,Fiscal year is April - March
CYBN,quarterly,Q2 2024,2023-09-30 00:00:00,-,CAD,Fiscal year is April - March
CYBN,quarterly,Q1 2024,2023-06-30 00:00:00,-,CAD,Fiscal year is April - March
CYBN,quarterly,Q4 2023,2023-03-31 00:00:00,-,CAD,Fiscal year is April - March
CYBN,quarterly,Q3 2023,2022-12-31 00:00:00,-,CAD,Fiscal year is April - March
CYBN,quarterly,Q2 2023,2022-09-30 00:00:00,-,CAD,Fiscal year is April - March
CYBN,quarterly,Q1 2023,2022-06-30 00:00:00,-,CAD,Fiscal year is April - March
CYBN,quarterly,Q4 2022,2022-03-31 00:00:00,-,CAD,Fiscal year is April - March
CYBN,quarterly,Q3 2022,2021-12-31 00:00:00,-,CAD,Fiscal year is April - March
CYBN,quarterly,Q2 2022,2021-09-30 00:00:00,-,CAD,Fiscal year is April - March
CYBN,quarterly,Q1 2022,2021-06-30 00:00:00,-,CAD,Fiscal year is April - March
CYBN,quarterly,Q4 2021,2021-03-31 00:00:00,-,CAD,Fiscal year is April - March
CYBN,quarterly,Q3 2021,2020-12-31 00:00:00,-,CAD,Fiscal year is April - March
CYBN,quarterly,Q2 2021,2020-09-30 00:00:00,-,CAD,Fiscal year is April - March
CYBN,quarterly,Q1 2021,2020-06-30 00:00:00,"864,000",CAD,Fiscal year is April - March
CYBN,quarterly,Q3 2020,2019-12-31 00:00:00,-,CAD,Fiscal year is April - March
DBVT,annual,TTM,2024-09-30 00:00:00,"12,515,000",USD,Fiscal year is January - December
DBVT,annual,FY 2023,2023-12-31 00:00:00,"15,728,000",USD,Fiscal year is January - December
DBVT,annual,FY 2022,2022-12-31 00:00:00,"4,844,000",USD,Fiscal year is January - December
DBVT,annual,FY 2021,2021-12-31 00:00:00,"5,708,000",USD,Fiscal year is January - December
DBVT,annual,FY 2020,2020-12-31 00:00:00,"11,276,000",USD,Fiscal year is January - December
DBVT,annual,FY 2019,2019-12-31 00:00:00,"14,708,000",USD,Fiscal year is January - December
DBVT,quarterly,Q3 2024,2024-09-30 00:00:00,"1,072,000",USD,Fiscal year is January - December
DBVT,quarterly,Q2 2024,2024-06-30 00:00:00,"1,161,000",USD,Fiscal year is January - December
DBVT,quarterly,Q1 2024,2024-03-31 00:00:00,"1,407,000",USD,Fiscal year is January - December
DBVT,quarterly,Q4 2023,2023-12-31 00:00:00,"8,875,000",USD,Fiscal year is January - December
DBVT,quarterly,Q3 2023,2023-09-30 00:00:00,"2,372,000",USD,Fiscal year is January - December
DBVT,quarterly,Q2 2023,2023-06-30 00:00:00,"2,288,000",USD,Fiscal year is January - December
DBVT,quarterly,Q1 2023,2023-03-31 00:00:00,"2,194,000",USD,Fiscal year is January - December
DBVT,quarterly,Q4 2022,2022-12-31 00:00:00,"-1,304,000",USD,Fiscal year is January - December
DBVT,quarterly,Q3 2022,2022-09-30 00:00:00,"2,074,000",USD,Fiscal year is January - December
DBVT,quarterly,Q2 2022,2022-06-30 00:00:00,"1,529,000",USD,Fiscal year is January - December
DBVT,quarterly,Q1 2022,2022-03-31 00:00:00,"2,546,000",USD,Fiscal year is January - December
DBVT,quarterly,Q4 2021,2021-12-31 00:00:00,"2,932,000",USD,Fiscal year is January - December
DBVT,quarterly,Q3 2021,2021-09-30 00:00:00,"1,323,000",USD,Fiscal year is January - December
DBVT,quarterly,Q2 2021,2021-06-30 00:00:00,"-1,488,000",USD,Fiscal year is January - December
DBVT,quarterly,Q1 2021,2021-03-31 00:00:00,"2,941,000",USD,Fiscal year is January - December
DBVT,quarterly,Q4 2020,2020-12-31 00:00:00,"-1,212,000",USD,Fiscal year is January - December
DBVT,quarterly,Q3 2020,2020-09-30 00:00:00,"4,158,000",USD,Fiscal year is January - December
DBVT,quarterly,Q2 2020,2020-06-30 00:00:00,"3,610,000",USD,Fiscal year is January - December
DBVT,quarterly,Q1 2020,2020-03-31 00:00:00,"4,720,000",USD,Fiscal year is January - December
DBVT,quarterly,Q4 2019,2019-12-31 00:00:00,"1,491,000",USD,Fiscal year is January - December
DOMH,annual,TTM,2024-09-30 00:00:00,"12,589,000",USD,Fiscal year is January - December
DOMH,annual,FY 2023,2023-12-31 00:00:00,"2,039,000",USD,Fiscal year is January - December
DOMH,annual,FY 2022,2022-12-31 00:00:00,-,USD,Fiscal year is January - December
DOMH,annual,FY 2021,2021-12-31 00:00:00,-,USD,Fiscal year is January - December
DOMH,annual,FY 2020,2020-12-31 00:00:00,-,USD,Fiscal year is January - December
DOMH,annual,FY 2019,2019-12-31 00:00:00,"9,000",USD,Fiscal year is January - December
DOMH,quarterly,Q3 2024,2024-09-30 00:00:00,"4,043,000",USD,Fiscal year is January - December
DOMH,quarterly,Q2 2024,2024-06-30 00:00:00,"6,174,000",USD,Fiscal year is January - December
DOMH,quarterly,Q1 2024,2024-03-31 00:00:00,"1,367,000",USD,Fiscal year is January - December
DOMH,quarterly,Q4 2023,2023-12-31 00:00:00,"1,005,000",USD,Fiscal year is January - December
DOMH,quarterly,Q3 2023,2023-09-30 00:00:00,"963,000",USD,Fiscal year is January - December
DOMH,quarterly,Q2 2023,2023-06-30 00:00:00,"71,000",USD,Fiscal year is January - December
DOMH,quarterly,Q1 2023,2023-03-31 00:00:00,-,USD,Fiscal year is January - December
DOMH,quarterly,Q4 2022,2022-12-31 00:00:00,-,USD,Fiscal year is January - December
DOMH,quarterly,Q3 2022,2022-09-30 00:00:00,-,USD,Fiscal year is January - December
DOMH,quarterly,Q2 2022,2022-06-30 00:00:00,-,USD,Fiscal year is January - December
DOMH,quarterly,Q1 2022,2022-03-31 00:00:00,-,USD,Fiscal year is January - December
DOMH,quarterly,Q4 2021,2021-12-31 00:00:00,-,USD,Fiscal year is January - December
DOMH,quarterly,Q3 2021,2021-09-30 00:00:00,-,USD,Fiscal year is January - December
DOMH,quarterly,Q2 2021,2021-06-30 00:00:00,-,USD,Fiscal year is January - December
DOMH,quarterly,Q1 2021,2021-03-31 00:00:00,-,USD,Fiscal year is January - December
DOMH,quarterly,Q4 2020,2020-12-31 00:00:00,-,USD,Fiscal year is January - December
DOMH,quarterly,Q3 2020,2020-09-30 00:00:00,-,USD,Fiscal year is January - December
DOMH,quarterly,Q2 2020,2020-06-30 00:00:00,-,USD,Fiscal year is January - December
DOMH,quarterly,Q1 2020,2020-03-31 00:00:00,-,USD,Fiscal year is January - December
DOMH,quarterly,Q4 2019,2019-12-31 00:00:00,"9,000",USD,Fiscal year is January - December
EDSA,annual,TTM,2024-09-30 00:00:00,-,USD,Fiscal year is October - September
EDSA,annual,FY 2024,2024-09-30 00:00:00,-,USD,Fiscal year is October - September
EDSA,annual,FY 2023,2023-09-30 00:00:00,-,USD,Fiscal year is October - September
EDSA,annual,FY 2022,2022-09-30 00:00:00,-,USD,Fiscal year is October - September
EDSA,annual,FY 2021,2021-09-30 00:00:00,-,USD,Fiscal year is October - September
EDSA,annual,FY 2020,2020-09-30 00:00:00,"328,801",USD,Fiscal year is October - September
EDSA,quarterly,Q4 2024,2024-09-30 00:00:00,-,USD,Fiscal year is October - September
EDSA,quarterly,Q3 2024,2024-06-30 00:00:00,-,USD,Fiscal year is October - September
EDSA,quarterly,Q2 2024,2024-03-31 00:00:00,-,USD,Fiscal year is October - September
EDSA,quarterly,Q1 2024,2023-12-31 00:00:00,-,USD,Fiscal year is October - September
EDSA,quarterly,Q4 2023,2023-09-30 00:00:00,-,USD,Fiscal year is October - September
EDSA,quarterly,Q3 2023,2023-06-30 00:00:00,-,USD,Fiscal year is October - September
EDSA,quarterly,Q2 2023,2023-03-31 00:00:00,-,USD,Fiscal year is October - September
EDSA,quarterly,Q1 2023,2022-12-31 00:00:00,-,USD,Fiscal year is October - September
EDSA,quarterly,Q4 2022,2022-09-30 00:00:00,-,USD,Fiscal year is October - September
EDSA,quarterly,Q3 2022,2022-06-30 00:00:00,-,USD,Fiscal year is October - September
EDSA,quarterly,Q2 2022,2022-03-31 00:00:00,-,USD,Fiscal year is October - September
EDSA,quarterly,Q1 2022,2021-12-31 00:00:00,-,USD,Fiscal year is October - September
EDSA,quarterly,Q4 2021,2021-09-30 00:00:00,-,USD,Fiscal year is October - September
EDSA,quarterly,Q3 2021,2021-06-30 00:00:00,-,USD,Fiscal year is October - September
EDSA,quarterly,Q2 2021,2021-03-31 00:00:00,-,USD,Fiscal year is October - September
EDSA,quarterly,Q1 2021,2020-12-31 00:00:00,-,USD,Fiscal year is October - September
EDSA,quarterly,Q4 2020,2020-09-30 00:00:00,500,USD,Fiscal year is October - September
EDSA,quarterly,Q3 2020,2020-06-30 00:00:00,"109,985",USD,Fiscal year is October - September
EDSA,quarterly,Q2 2020,2020-03-31 00:00:00,"110,516",USD,Fiscal year is October - September
EDSA,quarterly,Q1 2020,2019-12-31 00:00:00,"107,800",USD,Fiscal year is October - September
ENTX,annual,TTM,2024-09-30 00:00:00,"99,000",USD,Fiscal year is January - December
ENTX,annual,FY 2023,2023-12-31 00:00:00,-,USD,Fiscal year is January - December
ENTX,annual,FY 2022,2022-12-31 00:00:00,"134,000",USD,Fiscal year is January - December
ENTX,annual,FY 2021,2021-12-31 00:00:00,"571,000",USD,Fiscal year is January - December
ENTX,annual,FY 2020,2020-12-31 00:00:00,"365,000",USD,Fiscal year is January - December
ENTX,annual,FY 2019,2019-12-31 00:00:00,"236,000",USD,Fiscal year is January - December
ENTX,quarterly,Q3 2024,2024-09-30 00:00:00,"42,000",USD,Fiscal year is January - December
ENTX,quarterly,Q2 2024,2024-06-30 00:00:00,"57,000",USD,Fiscal year is January - December
ENTX,quarterly,Q1 2024,2024-03-31 00:00:00,-,USD,Fiscal year is January - December
ENTX,quarterly,Q4 2023,2023-12-31 00:00:00,-,USD,Fiscal year is January - December
ENTX,quarterly,Q3 2023,2023-09-30 00:00:00,-,USD,Fiscal year is January - December
ENTX,quarterly,Q2 2023,2023-06-30 00:00:00,-,USD,Fiscal year is January - December
ENTX,quarterly,Q1 2023,2023-03-31 00:00:00,-,USD,Fiscal year is January - December
ENTX,quarterly,Q4 2022,2022-12-31 00:00:00,"14,000",USD,Fiscal year is January - December
ENTX,quarterly,Q3 2022,2022-09-30 00:00:00,"8,000",USD,Fiscal year is January - December
ENTX,quarterly,Q2 2022,2022-06-30 00:00:00,"44,000",USD,Fiscal year is January - December
ENTX,quarterly,Q1 2022,2022-03-31 00:00:00,"68,000",USD,Fiscal year is January - December
ENTX,quarterly,Q4 2021,2021-12-31 00:00:00,"165,000",USD,Fiscal year is January - December
ENTX,quarterly,Q3 2021,2021-09-30 00:00:00,"140,000",USD,Fiscal year is January - December
ENTX,quarterly,Q2 2021,2021-06-30 00:00:00,"109,000",USD,Fiscal year is January - December
ENTX,quarterly,Q1 2021,2021-03-31 00:00:00,"157,000",USD,Fiscal year is January - December
ENTX,quarterly,Q4 2020,2020-12-31 00:00:00,"221,000",USD,Fiscal year is January - December
ENTX,quarterly,Q3 2020,2020-09-30 00:00:00,"50,000",USD,Fiscal year is January - December
ENTX,quarterly,Q2 2020,2020-06-30 00:00:00,"52,000",USD,Fiscal year is January - December
ENTX,quarterly,Q1 2020,2020-03-31 00:00:00,"42,000",USD,Fiscal year is January - December
ENTX,quarterly,Q4 2019,2019-12-31 00:00:00,"102,000",USD,Fiscal year is January - December
EVAX,annual,TTM,2024-09-30 00:00:00,"3,295,000",USD,Fiscal year is January - December
EVAX,annual,FY 2023,2023-12-31 00:00:00,"73,000",USD,Fiscal year is January - December
EVAX,annual,FY 2022,2022-12-31 00:00:00,-,USD,Fiscal year is January - December
EVAX,annual,FY 2021,2021-12-31 00:00:00,-,USD,Fiscal year is January - December
EVAX,annual,FY 2020,2020-12-31 00:00:00,-,USD,Fiscal year is January - December
EVAX,annual,FY 2019,2019-12-31 00:00:00,-,USD,Fiscal year is January - December
EVAX,quarterly,Q3 2024,2024-09-30 00:00:00,"3,017,000",USD,Fiscal year is January - December
EVAX,quarterly,Q2 2024,2024-06-30 00:00:00,"154,000",USD,Fiscal year is January - December
EVAX,quarterly,Q1 2024,2024-03-31 00:00:00,"51,000",USD,Fiscal year is January - December
EVAX,quarterly,Q4 2023,2023-12-31 00:00:00,"73,000",USD,Fiscal year is January - December
EVAX,quarterly,Q3 2023,2023-09-30 00:00:00,-,USD,Fiscal year is January - December
EVAX,quarterly,Q2 2023,2023-06-30 00:00:00,-,USD,Fiscal year is January - December
EVAX,quarterly,Q1 2023,2023-03-31 00:00:00,-,USD,Fiscal year is January - December
EVAX,quarterly,Q4 2022,2022-12-31 00:00:00,-,USD,Fiscal year is January - December
EVAX,quarterly,Q3 2022,2022-09-30 00:00:00,-,USD,Fiscal year is January - December
EVAX,quarterly,Q2 2022,2022-06-30 00:00:00,-,USD,Fiscal year is January - December
EVAX,quarterly,Q1 2022,2022-03-31 00:00:00,-,USD,Fiscal year is January - December
EVAX,quarterly,Q4 2021,2021-12-31 00:00:00,-,USD,Fiscal year is January - December
EVAX,quarterly,Q3 2021,2021-09-30 00:00:00,-,USD,Fiscal year is January - December
EVAX,quarterly,Q2 2021,2021-06-30 00:00:00,-,USD,Fiscal year is January - December
EVAX,quarterly,Q1 2021,2021-03-31 00:00:00,-,USD,Fiscal year is January - December
EVAX,quarterly,Q4 2020,2020-12-31 00:00:00,-,USD,Fiscal year is January - December
EVAX,quarterly,Q3 2020,2020-09-30 00:00:00,-,USD,Fiscal year is January - December
EVAX,quarterly,Q2 2020,2020-06-30 00:00:00,-,USD,Fiscal year is January - December
EVAX,quarterly,Q1 2020,2020-03-31 00:00:00,-,USD,Fiscal year is January - December
EVAX,quarterly,Q4 2019,2019-12-31 00:00:00,-,USD,Fiscal year is January - December
EVGN,annual,TTM,2024-09-30 00:00:00,"7,478,000",USD,Fiscal year is January - December
EVGN,annual,FY 2023,2023-12-31 00:00:00,"5,640,000",USD,Fiscal year is January - December
EVGN,annual,FY 2022,2022-12-31 00:00:00,"1,675,000",USD,Fiscal year is January - December
EVGN,annual,FY 2021,2021-12-31 00:00:00,"930,000",USD,Fiscal year is January - December
EVGN,annual,FY 2020,2020-12-31 00:00:00,"1,040,000",USD,Fiscal year is January - December
EVGN,annual,FY 2019,2019-12-31 00:00:00,"753,000",USD,Fiscal year is January - December
EVGN,quarterly,Q3 2024,2024-09-30 00:00:00,"1,796,000",USD,Fiscal year is January - December
EVGN,quarterly,Q2 2024,2024-06-30 00:00:00,"914,000",USD,Fiscal year is January - December
EVGN,quarterly,Q1 2024,2024-03-31 00:00:00,"4,190,000",USD,Fiscal year is January - December
EVGN,quarterly,Q4 2023,2023-12-31 00:00:00,"578,000",USD,Fiscal year is January - December
EVGN,quarterly,Q3 2023,2023-09-30 00:00:00,"3,767,000",USD,Fiscal year is January - December
EVGN,quarterly,Q2 2023,2023-06-30 00:00:00,"654,000",USD,Fiscal year is January - December
EVGN,quarterly,Q1 2023,2023-03-31 00:00:00,"641,000",USD,Fiscal year is January - December
EVGN,quarterly,Q4 2022,2022-12-31 00:00:00,"660,000",USD,Fiscal year is January - December
EVGN,quarterly,Q3 2022,2022-09-30 00:00:00,"466,000",USD,Fiscal year is January - December
EVGN,quarterly,Q2 2022,2022-06-30 00:00:00,"312,000",USD,Fiscal year is January - December
EVGN,quarterly,Q1 2022,2022-03-31 00:00:00,"237,000",USD,Fiscal year is January - December
EVGN,quarterly,Q4 2021,2021-12-31 00:00:00,"311,000",USD,Fiscal year is January - December
EVGN,quarterly,Q3 2021,2021-09-30 00:00:00,"151,000",USD,Fiscal year is January - December
EVGN,quarterly,Q2 2021,2021-06-30 00:00:00,"135,000",USD,Fiscal year is January - December
EVGN,quarterly,Q1 2021,2021-03-31 00:00:00,"333,000",USD,Fiscal year is January - December
EVGN,quarterly,Q4 2020,2020-12-31 00:00:00,"351,000",USD,Fiscal year is January - December
EVGN,quarterly,Q3 2020,2020-09-30 00:00:00,"316,000",USD,Fiscal year is January - December
EVGN,quarterly,Q2 2020,2020-06-30 00:00:00,"298,000",USD,Fiscal year is January - December
EVGN,quarterly,Q1 2020,2020-03-31 00:00:00,"75,000",USD,Fiscal year is January - December
EVGN,quarterly,Q4 2019,2019-12-31 00:00:00,"116,000",USD,Fiscal year is January - December
EVO,annual,TTM,2024-09-30 00:00:00,"777,052,000",EUR,Fiscal year is January - December
EVO,annual,FY 2023,2023-12-31 00:00:00,"781,426,000",EUR,Fiscal year is January - December
EVO,annual,FY 2022,2022-12-31 00:00:00,"751,448,000",EUR,Fiscal year is January - December
EVO,annual,FY 2021,2021-12-31 00:00:00,"618,034,000",EUR,Fiscal year is January - December
EVO,annual,FY 2020,2020-12-31 00:00:00,"500,924,000",EUR,Fiscal year is January - December
